"","FY","State","StateName","VetPop","TotX","CP","Cons","EduVoc","Loan","GOE","InsInd","MedCare","Uniques"
"359","2013","TN","Tennessee",521266.61772452,3320710.32702785,1652616.152,6442.86712,236754.39,0,63013.90282,33643.67616,1328239.33892785,135582
"360","2013","TX","Texas",1667740.18652639,12943392.602171,6091910.091,30026.01108,1118113.988,1385063.00513,220626.25539,110749.763480024,3986903.48809095,434255
"361","2013","UT","Utah",150771.02705789,887516.434596624,350923.49,6163.32254,85973.515,0,53144.80637,10032.73407,381278.566616624,34062
"362","2013","VT","Vermont",48812.13909731,273966.310149251,118285.563,1104.86227,20295.849,0,3991.57809,3339.66862000001,126948.789169251,14925
"363","2013","VA","Virginia",840397.858086483,4653544.74460474,2291199.633,22760.6384,874229.199,0,61129.14876,60779.2808299999,1343446.84461474,142605
"364","2013","WA","Washington",602271.66199831,3384110.45442081,1788537.485,55674.47462,343793.104,0,67749.41776,41915.47403,1086440.49901081,118461
"365","2013","WV","West Virginia",173388.531644241,1601256.01262711,625689.459,6525.01876,44341.3,0,261559.60549,9870.73065999999,653269.898717109,58733
"366","2013","WI","Wisconsin",409419.38347594,2421848.7749619,972510.872,12223.81568,133678.981,0,69991.45552,34398.25064,1199045.4001219,118371
"367","2013","WY","Wyoming",56517.73067295,343611.029208455,127556.506,7264.34899,15750.948,0,1455.60767,3130.92609,188452.692458455,18583
"368","2013","PR","Puerto Rico",99928.18189044,1387776.91244181,697878.794,7755.85996,46540.729,0,19912.33564,2495.75812625019,613193.435715556,58009
"369","2013","GU","Guam",9054.91576394,66330.0433,46193.247,0,10629.358,0,0,495.0653,9012.373,0
"370","2014","AL","Alabama",413618.182619407,3191317.03104265,1875091.038,4991.58804,225324.925,0,35139.92539,29054.058348,1021715.49626465,110616
"371","2014","AK","Alaska",73397.0880853753,552279.97078534,244436.551,165.29978,74731.128,0,6154.36383,3854.56014,222938.06803534,18182
"372","2014","AZ","Arizona",532205.844378777,3607036.45553401,1666170.04,15452.16593,410041.294,0,107135.14046,33149.451168,1375088.36397601,143785
"373","2014","AR","Arkansas",249274.188332367,2143833.84080229,1055812.719,7143.02961,95186.277,0,29630.67377,15815.518488,940245.622934286,86718
"374","2014","CA","California",1851469.99482348,14318281.2334348,6376052.133,153524.8631,1848364.494,0,197939.59945,157548.677952,5584851.46593277,460954
"375","2014","CO","Colorado",413271.378747424,3073039.02488073,1447415.841,221644.41784,379047.247,0,61078.74656,32291.01486,931561.757620728,95382
"376","2014","CT","Connecticut",213419.987561675,1171098.70800508,432271.273,402.67939,106708.759,0,14238.19323,24165.932064,593311.871321081,51073
"377","2014","DE","Delaware",78099.1375392,398842.121402799,199731.975,693.06959,38125.991,0,3791.6683,5711.313516,150788.103996799,15000
"378","2014","DC","District of Columbia",29825.06111299,2703410.18207397,90386.511,257897.03611,35085.505,0,2091541.22001,3093.780516,225406.129437975,8598
"379","2014","FL","Florida",1583696.93177715,11688201.2233482,5618726.008,80833.07901,1043675.362,0,149941.58579,132732.300012,4662292.88853621,493890
"380","2014","GA","Georgia",752882.315073667,5398211.13907263,3004840.424,1056.21957,528777.029,0,106880.52052,48835.969656,1707820.97632663,189127
"381","2014","HI","Hawaii",121006.686753806,842115.461099348,388532.222,572.63971,167447.206,0,16592.61869,14822.239404,254148.535295348,25041
"382","2014","ID","Idaho",132395.022799153,827989.530690053,401210.805,994.83707,58612.382,0,8179.98217,7587.17601600001,351404.348434053,41266
"383","2014","IL","Illinois",721574.933280732,4248086.21707982,1680631.966,17019.43088,349069.372,0,49986.18199,62952.928284,2088426.33792582,182101
"384","2014","IN","Indiana",476282.684243914,2667904.98758781,1239687.671,1548.91697,165293.027,0,50029.46207,24944.17374,1186401.73680781,129308
"385","2014","IA","Iowa",231654.806927451,1339350.17698131,592671.439,378.92123,78530.039,0,11155.77604,18393.217788,638220.783923305,72367
"386","2014","KS","Kansas",221205.817846719,1358490.88747161,632709.34,269.66066,113361.594,0,25295.1002,16882.869852,569972.322759607,58490
"387","2014","KY","Kentucky",330599.122155407,2425357.92263089,1255748.134,10244.83349,155455.063,0,40024.24549,18857.785848,945027.860802894,101840
"388","2014","LA","Louisiana",330144.976285098,2540465.52243587,1211754.095,260203.80271,146467.877,0,26158.43783,20187.183468,875694.126427869,88621
"389","2014","ME","Maine",127234.183393373,959396.323584784,541753.997,125.6473,45923.856,0,18616.08462,8732.517576,344244.221088784,39859
"390","2014","MD","Maryland",437762.305339077,2688110.6627815,1228853.998,5298.65628,364341.766,0,23588.97199,38630.355264,1027396.9152475,82383
"391","2014","MA","Massachusetts",379772.065665921,2593152.302616,1159009.484,5711.88662,209260.865,0,29524.16224,43491.346632,1146154.558124,83926
"392","2014","MI","Michigan",658469.417091224,3753562.59192571,1983450.742,17517.09866,232513.544,0,52983.46177,46115.74068,1420982.00481571,150215
"393","2014","MN","Minnesota",369148.777173396,2564645.9585451,1146384.372,16225.23289,151587.147,0,83321.75416,30814.698708,1136312.7537871,115827
"394","2014","MS","Mississippi",220388.668339409,1657041.89423922,776678.64,36478.12458,100466.583,0,30094.45052,14544.217512,698779.878627218,69754
"395","2014","MO","Missouri",494346.165916869,3440223.04717715,1651755.2,79827.88283,209426.148,0,154454.81029,32728.03884,1312030.96721715,139929
"396","2014","MT","Montana",99646.2378469211,731755.427171104,335093.072,250.45383,42165.918,0,8087.66422,7950.268416,338208.050705104,35966
"397","2014","NE","Nebraska",143375.081900988,1136145.90942794,557740.503,9146.60864,70253.853,0,36826.54247,13011.563376,449166.838941938,47352
"398","2014","NV","Nevada",228027.40022139,1780650.70137374,776442.583,50831.26018,108907.642,0,12870.00171,13405.87968,818193.33480374,69464
"399","2014","NH","New Hampshire",113660.333168137,674052.266071964,311022.394,3743.91589,58392.255,0,5999.78433,8978.741892,285915.174959964,28969
"400","2014","NJ","New Jersey",428395.721177871,2115577.73138569,1047058.079,555.29085,214107.553,0,18716.38925,51044.732784,784095.686501685,77128
"401","2014","NM","New Mexico",171528.26872206,1450001.72523718,794229.386,11766.8978,79524.28,0,12853.83413,11087.489208,540539.838099184,51702
"402","2014","NY","New York",892221.242855907,6123810.29964314,2396837.266,30504.09224,548239.673,0,124442.38127,92820.60216,2930966.28497314,230159
"403","2014","NC","North Carolina",775020.250304967,5949872.75460313,3328183.405,8404.88773,478939.071,0,93726.47585,53403.362016,1987215.55300712,214278
"404","2014","ND","North Dakota",57395.1269687026,367003.286418341,171164.726,3969.5322,25528.136,0,6507.54133,4155.86634,155677.484548341,18988
"405","2014","OH","Ohio",866480.517391811,7504280.56386589,2235023.115,21381.76465,324968.532,0,2549868.24424,56927.647308,2316111.26066789,230266
"406","2014","OK","Oklahoma",337571.276860108,2934748.31413828,1823983.411,4905.35821,155650.069,0,121168.67777,20466.87966,808573.918498278,92674
"407","2014","OR","Oregon",331632.419955789,2542834.01887566,1282449.363,19124.15853,142348.4,0,35596.69706,23412.721524,1039902.67876166,99502
"408","2014","PA","Pennsylvania",939069.139161769,5260391.1720669,2432807.229,19992.47039,376416.837,0,158370.60587,79167.3657480001,2193636.6640589,233551
"409","2014","RI","Rhode Island",71966.270413977,529502.889208954,232603.522,3355.07179,40497.86,0,21115.04897,6221.091576,225710.294872954,19954
"410","2014","SC","South Carolina",417553.509733176,3289095.29283818,1868959.136,10942.1134,267184.723,0,65216.40007,31414.724664,1045378.19570418,127365
"411","2014","SD","South Dakota",72030.2616866139,619863.732789245,238175.225,3531.17303,31787.083,0,11592.9835,6102.603876,328674.664383245,29827
"412","2014","TN","Tennessee",506339.957980024,3758887.70913722,1995305.412,6028.30605,269071.395,0,63216.58491,32085.404508,1393180.60666922,140625
"413","2014","TX","Texas",1680417.93171331,15394004.6425418,7282259.67199999,28797.88529,1357829.518,2046206.49982,223666.90621,110140.675788,4345103.48543385,446303
"414","2014","UT","Utah",151718.518055373,1029343.79911101,433072.702,2155.8481,120457.02,0,56947.44299,11521.485444,405189.300577012,35142
"415","2014","VT","Vermont",48601.6226438822,295362.046819724,135802.974,1559.90651,20321.381,0,3796.07991,3154.872828,130726.832571724,14919
"416","2014","VA","Virginia",781387.928255166,5251707.26796802,2729280.183,21218.11505,931879.984,0,63299.83924,62359.897092,1443669.24958602,148585
"417","2014","WA","Washington",603622.617203573,3811479.02384026,2070141.473,33346.2667,392246.646,0,71073.52738,41738.638488,1202932.47227226,124006
"418","2014","WV","West Virginia",167355.108902195,1826167.17243885,722957.615,9927.10015,49784.371,0,318791.1512,8505.371016,716201.564072853,59261
"419","2014","WI","Wisconsin",413722.689557693,2665107.12128654,1142091.361,11983.95495,143543.764,0,70815.80404,33241.753008,1263430.48428854,120515
"420","2014","WY","Wyoming",49707.7402776105,383891.446056104,152461.065,4143.65895,17543.565,0,1623.04345,2710.1607,205409.952956104,18730
"421","2014","PR","Puerto Rico",93240.15825673,1563236.60229758,816543.784,17829.9845,65063.603,0,22156.58731,2832.272004,638810.371483582,57248
"422","2014","GU","Guam",9452.5963001686,88631.2484187813,51980.674,0,15388.667,0,0,831.526764,20430.3806547813,2584
"423","2015","AL","Alabama",411717.468012932,3248127.3765829,1856515.12,9856.96526,217277.568,0,37450.16199,24417.966,1102609.5953329,111832
"424","2015","AK","Alaska",73275.7988364943,584862.50134784,247523.916,39.66441,72262.043,0,8107.09763,2642.225,254287.555307839,19256
"425","2015","AZ","Arizona",528486.269785301,3757595.93969472,1652046.944,19007.02759,407881.614,0,79842.68085,37466.16,1561351.51325472,147953
"426","2015","AR","Arkansas",247887.62111677,2174053.01839234,1037492.349,17025.61035,88985.634,0,30086.21627,14966.265,985496.943772336,86908
"427","2015","CA","California",1802445.53733857,14938931.4797776,6552099.923,158970.28888,1786145.848,0,195903.52697,168464.784,6077347.10892761,467539
"428","2015","CO","Colorado",409469.022137121,3482532.82998214,1490936.298,438517.64019,391310.589,0,60067.62856,36676.628,1065024.04623214,100614
"429","2015","CT","Connecticut",206548.629361803,1249123.95876276,435226.12,160.10675,107651.498,0,15454.9713,22613.181,668018.081712762,50584
"430","2015","DE","Delaware",77354.04016469,422277.674660873,204297.309,2645.93623,36679.63,0,3328.19038,4472.494,170854.115050873,15657
"431","2015","DC","District of Columbia",29470.46937829,2960157.04022029,88498.113,163142.67103,29182.206,0,2436002.31007,3506.513,239825.227120289,8580
"432","2015","FL","Florida",1558441.303958,12276149.3121848,5626994.551,125364.65073,1021330.715,0,152603.18005,135626.998,5214229.2174048,503251
"433","2015","GA","Georgia",752499.45692082,5705037.19536827,3112295.384,9538.35113,508281.649,0,106659.14851,53166.677,1915095.98572827,197458
"434","2015","HI","Hawaii",120482.391222922,888037.449895649,394010.299,3346.92403,183257.119,0,16891.13122,13611.195,276920.781645649,26450
"435","2015","ID","Idaho",132334.471649752,893404.046193127,405841.432,12261.73174,56724.269,0,9580.41611,8767.412,400228.785343127,42592
"436","2015","IL","Illinois",705581.594759935,4395048.04193083,1687259.833,13424.38017,329365.491,0,49120.04536,61783.826,2254094.46640084,181710
"437","2015","IN","Indiana",469209.833747526,2787065.9507687,1233530.441,5404.60543,151371.9,0,53740.89521,25497.444,1317520.6651287,130705
"438","2015","IA","Iowa",227990.857179306,1397550.69417306,581555.963,248.21703,74950.003,0,11567.85735,19432.696,709795.957793055,72039
"439","2015","KS","Kansas",218415.715094841,1415559.04926857,631884.843,738.11317,110338.218,0,23747.04052,16835.679,632015.155578573,58852
"440","2015","KY","Kentucky",328408.263928785,2501382.76170261,1231438.198,15543.5372,141334.919,0,43806.97025,17999.586,1051259.55125261,101799
"441","2015","LA","Louisiana",326229.057270683,2658351.00229929,1211259.666,288759.11101,146459.519,0,28577.23319,20551.659,962743.814099291,89654
"442","2015","ME","Maine",125077.869812491,982591.164238589,519582.52,101.4267,42841.074,0,19660.46002,10280.761,390124.922518589,40174
"443","2015","MD","Maryland",430446.05174808,2866922.88078105,1279895.44,10172.65817,350881.823,0,24263.51676,35023.053,1166686.38985105,84729
"444","2015","MA","Massachusetts",367530.973234098,2693536.48450901,1141559.686,5359.61654,211092.497,0,27522.36682,39885.667,1268116.65114901,84625
"445","2015","MI","Michigan",640864.833277301,3856571.92842585,1959409.943,10804.53309,215843.525,0,54702.36711,46716.525,1569095.03522585,152881
"446","2015","MN","Minnesota",361128.969472755,2637123.57345479,1123595.194,10725.75917,146596.925,0,86488.02959,35199.504,1234518.16169479,117414
"447","2015","MS","Mississippi",218979.702701476,1739068.037529,791716.194,34603.0321,96930.083,0,29818.64983,12940.776,773059.302598994,69923
"448","2015","MO","Missouri",488219.522415425,3556661.00359497,1627459.649,70190.23862,199876.795,0,154122.80226,34210.516,1470801.00271497,140618
"449","2015","MT","Montana",99033.919060217,780684.991718745,324328.843,5971.67301,40827.801,0,8800.91886,7001.527,393754.228848745,36365
"450","2015","NE","Nebraska",141213.314099301,1171266.39682663,546459.183,11448.42805,65077.958,0,37409.97167,11703.054,499167.802106632,47822
"451","2015","NV","Nevada",225072.731616275,1885150.92476173,818843.69,27881.75284,107052.547,0,14560.90672,12546.988,904265.040201733,71894
"452","2015","NH","New Hampshire",111389.367367196,702720.032556984,313725.041,554.85367,59060.335,0,6587.33858,9098.215,313694.249306984,29595
"453","2015","NJ","New Jersey",413187.733741918,2157161.88580132,1036505.967,5046.55806,207473.935,0,18670.1366,49038.815,840426.474141319,77318
"454","2015","NM","New Mexico",170132.183085073,1499349.60498871,782081.032,11496.81465,76754.694,0,13726.93753,12854.472,602435.654808707,52842
"455","2015","NY","New York",862804.911289171,6284863.14255212,2377226.868,36121.23276,567638.927,0,107919.16029,94697.891,3101259.06350211,227633
"456","2015","NC","North Carolina",773884.024070752,6380720.07062331,3436153.911,12444.9583,474298.501,0,95035.54724,58335.666,2304451.48708331,221522
"457","2015","ND","North Dakota",57086.4533590842,386285.362527466,167895.224,5151.06345,24961.784,0,6291.47492,3862.844,178122.972157466,19361
"458","2015","OH","Ohio",848123.901167583,7699528.57747192,2192678.567,24745.12636,307467.782,0,2608850.93246,59109.52,2506676.64965192,231996
"459","2015","OK","Oklahoma",335905.011316159,3003074.00448402,1812030.919,10508.91659,153716.199,0,123447.01068,20901.186,882469.773214024,95358
"460","2015","OR","Oregon",326337.83852465,2627978.87790246,1281055.306,13213.24165,145921.408,0,36758.19617,26338.747,1124691.97908246,100961
"461","2015","PA","Pennsylvania",916638.172084209,5432717.64761506,2402975.456,33688.33114,359206.367,0,159980.79181,78070.661,2398796.04066506,234347
"462","2015","RI","Rhode Island",69861.897904337,545538.148930168,223371.368,2427.44468,39554.798,0,25054.67519,6256.601,248873.262060168,19707
"463","2015","SC","South Carolina",417514.751858245,3484527.10411869,1909397.532,8411.38815,267690.126,0,68553.75606,30328.416,1200145.88590869,132146
"464","2015","SD","South Dakota",71735.7476904778,666733.13925267,236223.937,15050.06266,30536.092,0,11253.83782,4497.108,369172.10177267,30167
"465","2015","TN","Tennessee",503675.334329282,3977481.09818892,2046341.567,10755.32,265298.756,0,64844.46795,33728.805,1556512.18223892,143137
"466","2015","TX","Texas",1675262.00549608,14812595.241924,7447453.596,36772.33788,1376590.072,865419.01438,222872.4397,119106.078,4744381.70396403,463875
"467","2015","UT","Utah",150903.770902935,1118885.06122832,440335.323,3463.15824,127275.646,0,59881.27522,12168.893,475760.765768318,36004
"468","2015","VT","Vermont",47664.0130149426,324117.986168643,134177.053,8801.09209,19992.1,0,4085.37162,3494.021,153568.348458643,14920
"469","2015","VA","Virginia",783108.457951092,5424411.22686161,2775626.763,15689.21237,890627.014,0,64952.32814,54280.161,1623235.74835161,152800
"470","2015","WA","Washington",598459.905620327,4004525.57382848,2140766.199,50483.53128,398814.139,0,71630.66319,41277.826,1301553.21535848,128240
"471","2015","WV","West Virginia",165709.054490089,1896030.88374489,705354.935,4092.43182,46197.875,0,369208.93712,9374.163,761802.541804887,58450
"472","2015","WI","Wisconsin",405728.96594413,2756149.87337618,1118396.042,18677.51351,134092.425,0,72836.53138,35051.255,1377096.10648618,121747
"473","2015","WY","Wyoming",49837.7856757215,426957.18959887,156163.121,6034.41936,17174.056,0,1792.66551,3027.832,242765.09572887,19092
"474","2015","PR","Puerto Rico",90394.73624585,1602762.37662842,784776.541,22876.07127,64137.321,0,21447.57626,5223.58,704301.287098422,56100
"475","2015","GU","Guam",9493.4839339325,89961.123,53086.885,0,16101.432,0,0,426.825,20345.981,2934
